,WeekendTapIn,YearMonth,WeekendTapOut,BusStopCode,WeekdayTapIn,WeekdayTapOut
3942,1513.0,2024-03,1252.0,67659,3362.0,3018.0
3943,13386.0,2024-03,14251.0,67661,29943.0,33095.0
3944,3291.0,2024-03,2545.0,67671,5770.0,5220.0
3945,3752.0,2024-03,696.0,67691,8916.0,2098.0
3946,667.0,2024-03,6089.0,67699,1953.0,15412.0
3947,1627.0,2024-03,3295.0,67701,2745.0,6798.0
3948,372.0,2024-03,1234.0,67711,606.0,1776.0
3949,2816.0,2024-03,618.0,67719,4866.0,1724.0
3950,153.0,2024-03,1129.0,67721,372.0,2389.0
3951,1201.0,2024-03,190.0,67729,2559.0,564.0
3952,1493.0,2024-03,4698.0,67731,3799.0,13229.0
3953,3652.0,2024-03,947.0,67739,9430.0,2665.0
3954,383.0,2024-03,573.0,67741,622.0,953.0
3955,6310.0,2024-03,6511.0,67759,14479.0,12772.0
3956,6069.0,2024-03,4437.0,67761,7958.0,5524.0
3957,3480.0,2024-03,6563.0,67769,4631.0,8678.0
3958,295.0,2024-03,779.0,67991,594.0,1992.0
3959,1589.0,2024-03,681.0,67999,3662.0,1630.0
3960,12108.0,2024-03,12198.0,68011,26204.0,29006.0
3961,9275.0,2024-03,11473.0,68019,21283.0,25922.0
3962,6074.0,2024-03,6774.0,68021,12164.0,14485.0
3963,10340.0,2024-03,6514.0,68029,21798.0,13669.0
3964,6135.0,2024-03,7853.0,68031,12707.0,14243.0
3965,6342.0,2024-03,3774.0,68039,11631.0,7441.0
3966,1652.0,2024-03,2333.0,68049,2710.0,5150.0
3967,847.0,2024-03,1073.0,68051,1541.0,2098.0
3968,798.0,2024-03,754.0,68059,1969.0,1869.0
3969,64.0,2024-03,349.0,68061,379.0,1745.0
3970,251.0,2024-03,106.0,68069,1663.0,443.0
3971,351.0,2024-03,454.0,68081,791.0,1835.0
3972,325.0,2024-03,319.0,68089,1125.0,904.0
3973,1100.0,2024-03,1331.0,68091,2367.0,3292.0
3974,2103.0,2024-03,1793.0,68099,3381.0,3323.0
3975,175.0,2024-03,322.0,68101,1178.0,2900.0
3976,330.0,2024-03,167.0,68109,2633.0,1236.0
3977,22541.0,2024-03,21584.0,68111,59191.0,47676.0
3978,20480.0,2024-03,21225.0,68119,47695.0,57437.0
3979,414.0,2024-03,591.0,68121,2035.0,3261.0
3980,521.0,2024-03,439.0,68129,3744.0,1463.0
3981,307.0,2024-03,910.0,68131,475.0,2996.0
3982,245.0,2024-03,192.0,68139,294.0,296.0
3983,744.0,2024-03,253.0,68141,4547.0,3969.0
3984,985.0,2024-03,680.0,68149,6164.0,5135.0
3985,542.0,2024-03,295.0,68151,1528.0,1486.0
3986,310.0,2024-03,570.0,68159,1931.0,1645.0
3987,111.0,2024-03,69.0,68161,757.0,920.0
3988,94.0,2024-03,104.0,68169,565.0,544.0
3989,1259.0,2024-03,1042.0,68171,2943.0,2251.0
3990,456.0,2024-03,280.0,68179,892.0,266.0
3991,,2024-03,,68181,621.0,1765.0
3992,,2024-03,,68189,653.0,1347.0
3993,,2024-03,,68191,9.0,20.0
3994,,2024-03,,68199,8.0,41.0
3995,207.0,2024-03,24.0,68201,2504.0,85.0
3996,46.0,2024-03,507.0,68209,441.0,2270.0
3997,1064.0,2024-03,830.0,68239,2162.0,2174.0
3998,2173.0,2024-03,2848.0,70011,6989.0,7244.0
3999,9453.0,2024-03,8144.0,70019,28515.0,26898.0
4000,3136.0,2024-03,2807.0,70021,13282.0,10849.0
4001,1230.0,2024-03,1356.0,70029,5394.0,5235.0
4002,7692.0,2024-03,6052.0,70031,29948.0,19369.0
4003,8497.0,2024-03,10707.0,70039,23276.0,38888.0
4004,8596.0,2024-03,12142.0,70041,18287.0,24548.0
4005,7565.0,2024-03,4176.0,70049,14903.0,8494.0
4006,12162.0,2024-03,3511.0,70051,31112.0,10806.0
4007,10333.0,2024-03,18701.0,70059,26160.0,43373.0
4008,2354.0,2024-03,3221.0,70061,6053.0,7254.0
4009,3045.0,2024-03,1858.0,70069,6589.0,5870.0
4010,1021.0,2024-03,702.0,70071,3832.0,3351.0
4011,853.0,2024-03,1128.0,70079,3471.0,4293.0
4012,1379.0,2024-03,2064.0,70081,10532.0,17680.0
4013,2386.0,2024-03,1485.0,70089,17412.0,12560.0
4014,587.0,2024-03,226.0,70091,2882.0,1377.0
4015,333.0,2024-03,587.0,70099,2186.0,3511.0
4016,5755.0,2024-03,10204.0,70101,17262.0,32533.0
4017,7967.0,2024-03,4064.0,70109,27159.0,14864.0
4018,3409.0,2024-03,7383.0,70111,9206.0,18142.0
4019,9953.0,2024-03,5290.0,70119,23566.0,13830.0
4020,4395.0,2024-03,6449.0,70121,13795.0,17059.0
4021,3736.0,2024-03,2595.0,70129,9259.0,6971.0
4022,3739.0,2024-03,5242.0,70131,10734.0,12479.0
4023,3914.0,2024-03,2164.0,70139,10827.0,7688.0
4024,2669.0,2024-03,3720.0,70141,10690.0,8568.0
4025,7771.0,2024-03,5092.0,70149,18762.0,13531.0
4026,1120.0,2024-03,2559.0,70151,5750.0,7906.0
4027,1867.0,2024-03,8307.0,70161,4603.0,22874.0
4028,9468.0,2024-03,18364.0,70171,18262.0,36151.0
4029,18614.0,2024-03,13944.0,70181,39029.0,28836.0
4030,4319.0,2024-03,6234.0,70191,7838.0,12985.0
4031,4890.0,2024-03,5086.0,70201,10489.0,11589.0
4032,16590.0,2024-03,16740.0,70211,31167.0,31851.0
4033,19189.0,2024-03,10176.0,70221,38471.0,20142.0
4034,9557.0,2024-03,3060.0,70231,29410.0,6139.0
4035,2511.0,2024-03,1888.0,70241,8485.0,6699.0
4036,9691.0,2024-03,9626.0,70251,23218.0,22172.0
4037,9687.0,2024-03,8896.0,70259,21157.0,24898.0
4038,5543.0,2024-03,8152.0,70261,14463.0,19348.0
4039,5345.0,2024-03,4096.0,70269,14661.0,13596.0
4040,8361.0,2024-03,10594.0,70271,22660.0,27113.0
4041,9171.0,2024-03,8109.0,70279,33200.0,32931.0
4042,18984.0,2024-03,16446.0,70281,52976.0,48739.0
4043,8242.0,2024-03,9108.0,70289,28141.0,28427.0
4044,5897.0,2024-03,5854.0,70291,20008.0,15813.0
4045,5256.0,2024-03,6558.0,70299,14877.0,24277.0
4046,5861.0,2024-03,4574.0,70301,21336.0,13105.0
4047,4124.0,2024-03,5358.0,70309,14823.0,21919.0
4048,387.0,2024-03,148.0,70311,1529.0,1447.0
4049,126.0,2024-03,648.0,70319,966.0,2965.0
4050,409.0,2024-03,331.0,70321,3128.0,2693.0
4051,460.0,2024-03,624.0,70329,3160.0,4075.0
4052,1091.0,2024-03,1181.0,70341,6992.0,10980.0
4053,1007.0,2024-03,1117.0,70349,6579.0,8920.0
4054,108.0,2024-03,171.0,70359,931.0,1651.0
4055,129.0,2024-03,247.0,70361,1191.0,2567.0
4056,9694.0,2024-03,7683.0,70371,27742.0,17243.0
4057,1619.0,2024-03,3194.0,70379,3157.0,6684.0
4058,90.0,2024-03,177.0,70401,354.0,688.0
4059,257.0,2024-03,113.0,70409,801.0,369.0
4060,2438.0,2024-03,1330.0,71011,10345.0,7453.0
4061,947.0,2024-03,1669.0,71021,2649.0,7015.0
4062,2159.0,2024-03,1382.0,71029,10124.0,5665.0
4063,618.0,2024-03,156.0,71031,5916.0,641.0
4064,512.0,2024-03,1823.0,71041,3479.0,9643.0
4065,2380.0,2024-03,84.0,71049,7019.0,278.0
4066,1695.0,2024-03,1077.0,71051,4348.0,6591.0
4067,1006.0,2024-03,1596.0,71059,6297.0,4757.0
4068,1596.0,2024-03,1598.0,71061,4286.0,12341.0
4069,1544.0,2024-03,2275.0,71069,9256.0,6539.0
4070,6675.0,2024-03,7120.0,71071,25751.0,37885.0
4071,6816.0,2024-03,5826.0,71079,38152.0,24675.0
4072,5996.0,2024-03,7519.0,71081,25026.0,35668.0
4073,8328.0,2024-03,5768.0,71089,36714.0,23098.0
4074,24833.0,2024-03,19646.0,71091,64696.0,58582.0
4075,18226.0,2024-03,20157.0,71099,54975.0,54341.0
4076,5646.0,2024-03,2192.0,71101,12809.0,4710.0
4077,1951.0,2024-03,4893.0,71109,5849.0,11386.0
4078,11134.0,2024-03,8474.0,71111,23055.0,18654.0
4079,5925.0,2024-03,10022.0,71119,12838.0,20106.0
4080,6382.0,2024-03,6035.0,71121,17321.0,15018.0
4081,4660.0,2024-03,6333.0,71129,11638.0,16042.0
4082,5182.0,2024-03,6362.0,71131,11839.0,15853.0
4083,9270.0,2024-03,8076.0,71139,23983.0,18290.0
4084,481.0,2024-03,1111.0,71141,3029.0,5035.0
4085,882.0,2024-03,762.0,71149,5347.0,4823.0
4086,2700.0,2024-03,2187.0,71151,10407.0,10372.0
4087,1858.0,2024-03,2525.0,71159,7069.0,10251.0
4088,5120.0,2024-03,5335.0,71161,15256.0,15025.0
4089,5603.0,2024-03,9094.0,71169,15910.0,30460.0
4090,74.0,2024-03,255.0,71171,445.0,1785.0
4091,1181.0,2024-03,2259.0,71179,7919.0,11221.0
4092,102.0,2024-03,841.0,71181,1129.0,11757.0
4093,772.0,2024-03,70.0,71189,10685.0,953.0
4094,402.0,2024-03,2074.0,71191,592.0,4518.0
4095,2653.0,2024-03,1735.0,71201,12136.0,8514.0
4096,1333.0,2024-03,2190.0,71209,6444.0,10793.0
4097,2142.0,2024-03,1247.0,71211,11316.0,7223.0
4098,1067.0,2024-03,1754.0,71219,6042.0,9628.0
4099,628.0,2024-03,747.0,71221,1789.0,1998.0
4100,350.0,2024-03,737.0,71229,1777.0,3013.0
4101,1163.0,2024-03,3294.0,71291,2787.0,5031.0
4102,3433.0,2024-03,1193.0,71299,5721.0,2949.0
4103,191.0,2024-03,377.0,71331,603.0,1112.0
4104,371.0,2024-03,163.0,71339,1136.0,570.0
4105,12745.0,2024-03,25464.0,72011,36265.0,59221.0
4106,29075.0,2024-03,13509.0,72019,61280.0,30664.0
4107,5133.0,2024-03,11224.0,72021,9636.0,23677.0
4108,5415.0,2024-03,5300.0,72029,11505.0,9570.0
4109,3523.0,2024-03,11256.0,72031,12882.0,32840.0
4110,11147.0,2024-03,8048.0,72039,32799.0,35690.0
4111,7264.0,2024-03,5394.0,72041,27546.0,14516.0
4112,4069.0,2024-03,4344.0,72049,11507.0,14149.0
4113,3175.0,2024-03,2519.0,72051,19317.0,15947.0
4114,3571.0,2024-03,4828.0,72059,19972.0,25178.0
4115,12582.0,2024-03,17842.0,72061,26844.0,45033.0
4116,18774.0,2024-03,14090.0,72069,45396.0,29884.0
4117,5126.0,2024-03,12673.0,72071,10378.0,25188.0
4118,13406.0,2024-03,5580.0,72079,28000.0,11937.0
4119,400.0,2024-03,795.0,72131,1143.0,1008.0
4120,539.0,2024-03,499.0,72139,945.0,1731.0
4121,209.0,2024-03,336.0,72141,793.0,469.0
4122,269.0,2024-03,188.0,72149,544.0,694.0
4123,832.0,2024-03,688.0,72151,3048.0,1863.0
4124,719.0,2024-03,970.0,72159,2001.0,3361.0
4125,194.0,2024-03,63.0,72161,930.0,65.0
4126,83.0,2024-03,217.0,72169,207.0,1294.0
4127,3435.0,2024-03,3837.0,72171,6380.0,6971.0
4128,3616.0,2024-03,3319.0,72179,6645.0,6592.0
4129,192.0,2024-03,203.0,73019,1204.0,1115.0
4130,328.0,2024-03,554.0,73021,1392.0,1719.0
4131,506.0,2024-03,258.0,73029,1667.0,1055.0
4132,566.0,2024-03,890.0,73031,2464.0,4483.0
4133,886.0,2024-03,667.0,73039,4698.0,2910.0
4134,975.0,2024-03,1653.0,73041,9673.0,17410.0
4135,601.0,2024-03,147.0,73049,9889.0,1463.0
4136,4064.0,2024-03,2315.0,74009,8730.0,4696.0
4137,357.0,2024-03,103.0,74011,1022.0,464.0
4138,54.0,2024-03,65.0,74019,204.0,248.0
4139,94.0,2024-03,116.0,74021,307.0,423.0
4140,96.0,2024-03,42.0,74029,370.0,139.0
4141,559.0,2024-03,669.0,74031,1189.0,1255.0
4142,540.0,2024-03,506.0,74039,1063.0,1130.0
4143,669.0,2024-03,218.0,74041,833.0,1003.0
4144,5653.0,2024-03,3523.0,74051,5001.0,5510.0
4145,3101.0,2024-03,4455.0,74059,3846.0,3699.0
4146,389384.0,2024-03,392928.0,75009,845487.0,840883.0
4147,569.0,2024-03,701.0,75019,1003.0,1208.0
4148,2332.0,2024-03,3471.0,75021,4094.0,6286.0
4149,8218.0,2024-03,5712.0,75031,22260.0,16830.0
4150,3308.0,2024-03,4980.0,75039,10121.0,14263.0
4151,1455.0,2024-03,1324.0,75041,3523.0,3235.0
4152,38445.0,2024-03,34841.0,75051,95515.0,78992.0
4153,22807.0,2024-03,25571.0,75059,53071.0,65201.0
4154,3158.0,2024-03,3695.0,75061,5549.0,5696.0
4155,4024.0,2024-03,3184.0,75069,6429.0,5717.0
4156,5815.0,2024-03,2199.0,75071,11484.0,7618.0
4157,2276.0,2024-03,6644.0,75079,8763.0,11463.0
4158,24281.0,2024-03,23010.0,75081,40191.0,35506.0
4159,22993.0,2024-03,21296.0,75089,35947.0,37936.0
4160,2914.0,2024-03,3047.0,75099,5263.0,5627.0
4161,6212.0,2024-03,1446.0,75101,14767.0,4013.0
4162,2206.0,2024-03,6715.0,75109,5831.0,16622.0
4163,5303.0,2024-03,2030.0,75111,13790.0,4408.0
4164,10322.0,2024-03,10080.0,75121,23105.0,20627.0
4165,9605.0,2024-03,7068.0,75129,20801.0,16712.0
4166,18018.0,2024-03,5533.0,75131,43506.0,11364.0
4167,7033.0,2024-03,14501.0,75139,14603.0,33762.0
4168,13116.0,2024-03,8530.0,75141,32685.0,20413.0
4169,4092.0,2024-03,7855.0,75149,11544.0,20180.0
4170,12424.0,2024-03,18402.0,75151,28352.0,42964.0
4171,16148.0,2024-03,10416.0,75159,36329.0,24870.0
4172,3857.0,2024-03,9416.0,75161,8668.0,23681.0
4173,10995.0,2024-03,3915.0,75169,29313.0,8887.0
4174,1641.0,2024-03,1191.0,75171,4774.0,2743.0
4175,2897.0,2024-03,3219.0,75179,6792.0,7733.0
4176,2770.0,2024-03,7772.0,75201,6042.0,15953.0
4177,898.0,2024-03,1677.0,75209,1859.0,3801.0
4178,2758.0,2024-03,2224.0,75219,4822.0,4239.0
4179,7496.0,2024-03,7038.0,75221,17986.0,16775.0
4180,5770.0,2024-03,4110.0,75229,16130.0,13540.0
4181,12041.0,2024-03,13263.0,75231,36216.0,41365.0
4182,10565.0,2024-03,8095.0,75239,34833.0,26192.0
4183,7066.0,2024-03,9405.0,75241,19622.0,25269.0
4184,7220.0,2024-03,3564.0,75249,19514.0,10214.0
4185,12657.0,2024-03,20899.0,75251,27918.0,50962.0
4186,14916.0,2024-03,7540.0,75259,36264.0,17025.0
4187,1920.0,2024-03,7939.0,75261,5043.0,17744.0
4188,4249.0,2024-03,2074.0,75269,9216.0,5017.0
4189,6258.0,2024-03,18636.0,75271,14158.0,43273.0
4190,24960.0,2024-03,7330.0,75279,55832.0,16326.0
4191,5304.0,2024-03,9431.0,75281,13178.0,23100.0
4192,5455.0,2024-03,4103.0,75289,13355.0,8422.0
4193,3959.0,2024-03,4434.0,75291,13811.0,13747.0
4194,4573.0,2024-03,3529.0,75299,12062.0,11714.0
4195,5626.0,2024-03,10178.0,75311,14848.0,17693.0
4196,5706.0,2024-03,4047.0,75319,10331.0,8905.0
4197,3102.0,2024-03,3583.0,75329,5674.0,7026.0
4198,7232.0,2024-03,6070.0,75339,13895.0,11464.0
4199,13848.0,2024-03,14415.0,75341,27605.0,28607.0
4200,14691.0,2024-03,15281.0,75349,29361.0,29398.0
4201,23141.0,2024-03,18689.0,75351,50378.0,37151.0
4202,20229.0,2024-03,33927.0,75359,44793.0,66874.0
4203,4234.0,2024-03,2573.0,75361,16102.0,7701.0
4204,1512.0,2024-03,3751.0,75369,5316.0,12280.0
4205,1216.0,2024-03,1819.0,75371,4884.0,7312.0
4206,1494.0,2024-03,1129.0,75379,5835.0,3705.0
4207,1016.0,2024-03,1389.0,75381,3685.0,6702.0
4208,841.0,2024-03,1104.0,75391,4495.0,5202.0
4209,454.0,2024-03,573.0,75401,1062.0,669.0
4210,1226.0,2024-03,747.0,75409,3109.0,1745.0
4211,149.0,2024-03,298.0,75411,46.0,251.0
4212,3057.0,2024-03,2254.0,75419,7274.0,4451.0
4213,278.0,2024-03,705.0,75461,1055.0,2282.0
4214,472.0,2024-03,190.0,75469,1009.0,598.0
4215,2672.0,2024-03,12132.0,75471,5821.0,27074.0
4216,8497.0,2024-03,1946.0,75479,19906.0,4523.0
4217,2234.0,2024-03,8620.0,75481,6546.0,22903.0
4218,6332.0,2024-03,1891.0,75489,17158.0,6689.0
4219,2185.0,2024-03,4510.0,75491,4665.0,10409.0
4220,3690.0,2024-03,1999.0,75499,8370.0,4420.0
4221,1724.0,2024-03,157.0,75501,4730.0,600.0
4222,100.0,2024-03,504.0,75509,358.0,1207.0
4223,6479.0,2024-03,258.0,75511,14494.0,861.0
4224,139.0,2024-03,2726.0,75519,446.0,6167.0
4225,1110.0,2024-03,4.0,75541,2833.0,5.0
4226,11.0,2024-03,3174.0,75549,16.0,7138.0
4227,5875.0,2024-03,73.0,75551,12346.0,176.0
4228,30.0,2024-03,6708.0,75559,68.0,15232.0
4229,10746.0,2024-03,3250.0,75561,23953.0,7157.0
4230,3609.0,2024-03,9617.0,75569,7817.0,21717.0
4231,10748.0,2024-03,1192.0,75571,22777.0,3021.0
4232,1595.0,2024-03,7646.0,75579,3822.0,15640.0
4233,3079.0,2024-03,3960.0,75581,7054.0,9595.0
4234,369.0,2024-03,1142.0,75589,929.0,2746.0
4235,1850.0,2024-03,3519.0,75591,4209.0,8720.0
4236,1858.0,2024-03,1696.0,75599,5057.0,3616.0
4237,29947.0,2024-03,21184.0,76031,82098.0,56263.0
4238,21771.0,2024-03,40023.0,76039,58389.0,114022.0
4239,982.0,2024-03,4937.0,76041,3450.0,10018.0
4240,6449.0,2024-03,1297.0,76049,13209.0,2959.0
4241,18534.0,2024-03,48566.0,76051,36085.0,87333.0
4242,37558.0,2024-03,11809.0,76059,74196.0,26674.0
4243,20702.0,2024-03,30505.0,76061,44045.0,65595.0
4244,29627.0,2024-03,17495.0,76069,62554.0,37293.0
4245,15314.0,2024-03,23416.0,76071,31976.0,53248.0
4246,18437.0,2024-03,13132.0,76079,38778.0,24640.0
4247,18872.0,2024-03,21858.0,76081,34116.0,39803.0
4248,21510.0,2024-03,21664.0,76089,36640.0,29709.0
4249,9708.0,2024-03,10119.0,76091,27789.0,22420.0
4250,16908.0,2024-03,11800.0,76099,36155.0,29480.0
4251,40738.0,2024-03,49890.0,76101,84469.0,98272.0
4252,38533.0,2024-03,25823.0,76109,72688.0,53617.0
4253,6145.0,2024-03,4067.0,76111,11373.0,7994.0
4254,4574.0,2024-03,11095.0,76119,9297.0,18455.0
4255,3756.0,2024-03,4010.0,76121,11649.0,11271.0
4256,5266.0,2024-03,4240.0,76129,17875.0,11331.0
4257,16760.0,2024-03,22717.0,76131,40065.0,47415.0
4258,24180.0,2024-03,20827.0,76139,48193.0,43057.0
4259,38253.0,2024-03,27468.0,76141,82058.0,53861.0
4260,14814.0,2024-03,20625.0,76149,29641.0,38433.0
4261,3549.0,2024-03,1560.0,76151,8160.0,3552.0
4262,1197.0,2024-03,2172.0,76159,3408.0,6930.0
4263,1154.0,2024-03,1712.0,76161,2946.0,3114.0
4264,934.0,2024-03,1249.0,76169,1582.0,2727.0
4265,1007.0,2024-03,2795.0,76171,2452.0,6856.0
4266,1927.0,2024-03,930.0,76179,5142.0,2846.0
4267,4478.0,2024-03,11845.0,76181,8336.0,21762.0
4268,14067.0,2024-03,9608.0,76189,25806.0,17752.0
4269,45892.0,2024-03,35179.0,76191,110013.0,90570.0
4270,34972.0,2024-03,50960.0,76199,86922.0,122890.0
4271,4932.0,2024-03,2318.0,76201,14781.0,7927.0
4272,3943.0,2024-03,5009.0,76209,12057.0,13364.0
4273,7689.0,2024-03,8078.0,76211,22361.0,16070.0
4274,8257.0,2024-03,4189.0,76219,15443.0,9967.0
4275,18600.0,2024-03,8645.0,76221,56702.0,22328.0
4276,5957.0,2024-03,9375.0,76229,11722.0,23112.0
4277,14890.0,2024-03,11693.0,76231,41817.0,32940.0
4278,20834.0,2024-03,23176.0,76239,52531.0,62764.0
4279,20502.0,2024-03,16644.0,76241,54512.0,37415.0
4280,20640.0,2024-03,20567.0,76249,48533.0,55134.0
4281,5001.0,2024-03,3345.0,76251,9887.0,7981.0
4282,3810.0,2024-03,5127.0,76259,8178.0,11759.0
4283,7291.0,2024-03,4869.0,76261,15438.0,12998.0
4284,5405.0,2024-03,7300.0,76269,13076.0,15144.0
4285,7965.0,2024-03,5220.0,76271,20023.0,12859.0
4286,5832.0,2024-03,10167.0,76279,16109.0,24000.0
4287,3343.0,2024-03,3183.0,76281,9015.0,10253.0
4288,5552.0,2024-03,4617.0,76289,13913.0,9932.0
4289,495.0,2024-03,3008.0,76291,788.0,5675.0
4290,2273.0,2024-03,5685.0,76301,4378.0,11353.0
4291,1462.0,2024-03,3225.0,76311,4336.0,8408.0
4292,1965.0,2024-03,3839.0,76319,5733.0,11475.0
4293,2975.0,2024-03,2322.0,76329,6488.0,5113.0
4294,9528.0,2024-03,6365.0,76339,20226.0,13934.0
4295,3754.0,2024-03,2275.0,76341,8503.0,5390.0
4296,2294.0,2024-03,3880.0,76349,6000.0,9312.0
4297,21721.0,2024-03,11629.0,76351,44623.0,24564.0
4298,10846.0,2024-03,20197.0,76359,23039.0,42574.0
4299,12005.0,2024-03,3177.0,76361,31515.0,10776.0
4300,2508.0,2024-03,9702.0,76369,10747.0,26950.0
4301,829.0,2024-03,1370.0,76371,1743.0,2752.0
4302,6780.0,2024-03,4132.0,76391,14895.0,9159.0
4303,3756.0,2024-03,5388.0,76399,8285.0,11680.0
4304,919.0,2024-03,5746.0,76401,1658.0,11123.0
4305,3715.0,2024-03,1073.0,76409,8146.0,2155.0
4306,1806.0,2024-03,5660.0,76411,4848.0,12797.0
4307,3824.0,2024-03,2884.0,76419,8474.0,9023.0
4308,12469.0,2024-03,19764.0,76421,25646.0,40860.0
4309,5004.0,2024-03,2703.0,76429,10090.0,5943.0
4310,758.0,2024-03,1033.0,76431,2822.0,2786.0
4311,8154.0,2024-03,7366.0,76439,18592.0,15976.0
4312,659.0,2024-03,1467.0,76441,1910.0,3708.0
4313,6823.0,2024-03,4685.0,76449,14942.0,9853.0
4314,468.0,2024-03,1506.0,76451,913.0,3254.0
4315,6772.0,2024-03,5055.0,76459,14307.0,11283.0
4316,2209.0,2024-03,3369.0,76461,6022.0,8492.0
4317,2498.0,2024-03,3852.0,76469,6339.0,9193.0
4318,2331.0,2024-03,1988.0,76471,6179.0,5857.0
4319,8245.0,2024-03,2101.0,76511,19643.0,4623.0
4320,2151.0,2024-03,6877.0,76519,5167.0,16485.0
4321,1108.0,2024-03,4285.0,76521,2743.0,14003.0
4322,2977.0,2024-03,4324.0,76529,9736.0,9648.0
4323,8071.0,2024-03,14360.0,76541,16704.0,32860.0
4324,16967.0,2024-03,11581.0,76549,38327.0,26994.0
4325,11909.0,2024-03,328.0,76551,27580.0,544.0
4326,307.0,2024-03,16436.0,76559,652.0,39391.0
4327,173238.0,2024-03,162586.0,77009,402709.0,374890.0
4328,8223.0,2024-03,16216.0,77011,16358.0,35800.0
4329,11867.0,2024-03,5834.0,77019,26350.0,12638.0
4330,8872.0,2024-03,9985.0,77021,21141.0,23555.0
4331,11958.0,2024-03,8317.0,77029,27050.0,18857.0
4332,27951.0,2024-03,22282.0,77031,66267.0,52860.0
4333,22344.0,2024-03,42219.0,77039,50489.0,95377.0
4334,4668.0,2024-03,3749.0,77041,10299.0,8463.0
4335,3734.0,2024-03,3442.0,77049,7984.0,7685.0
4336,16477.0,2024-03,6604.0,77051,37226.0,14810.0
4337,7206.0,2024-03,14164.0,77059,16271.0,31835.0
4338,2824.0,2024-03,1413.0,77061,4945.0,3480.0
4339,1202.0,2024-03,2714.0,77069,2863.0,5604.0
4340,7408.0,2024-03,4845.0,77071,17496.0,9929.0
4341,3177.0,2024-03,1679.0,77079,6167.0,2761.0
4342,193.0,2024-03,236.0,77081,244.0,1353.0
4343,141.0,2024-03,79.0,77089,322.0,114.0
4344,57.0,2024-03,898.0,77091,121.0,2178.0
4345,560.0,2024-03,35.0,77099,1153.0,44.0
4346,111.0,2024-03,757.0,77101,474.0,1515.0
4347,693.0,2024-03,13.0,77109,1130.0,16.0
4348,456.0,2024-03,1787.0,77111,383.0,1068.0
4349,1670.0,2024-03,60.0,77119,986.0,18.0
4350,2962.0,2024-03,1910.0,77129,2648.0,2630.0
4351,956.0,2024-03,2020.0,77131,2845.0,4634.0
4352,2149.0,2024-03,706.0,77139,5916.0,1860.0
4353,490.0,2024-03,3462.0,77141,1916.0,8469.0
4354,894.0,2024-03,1031.0,77161,2499.0,1758.0
4355,2909.0,2024-03,2978.0,77169,8679.0,8068.0
4356,4763.0,2024-03,12420.0,77171,7754.0,26325.0
4357,7836.0,2024-03,10225.0,77179,16401.0,20645.0
4358,2783.0,2024-03,3612.0,77181,6721.0,7751.0
4359,1191.0,2024-03,1777.0,77189,2037.0,3617.0
4360,3870.0,2024-03,4449.0,77191,8619.0,10188.0
4361,3038.0,2024-03,2489.0,77199,7063.0,5447.0
4362,9598.0,2024-03,16207.0,77201,18680.0,39217.0
4363,11933.0,2024-03,7658.0,77209,24619.0,16102.0
4364,4096.0,2024-03,7181.0,77211,11084.0,16641.0
4365,4829.0,2024-03,3498.0,77219,13364.0,8154.0
4366,2795.0,2024-03,4989.0,77221,6193.0,11286.0
4367,1729.0,2024-03,1543.0,77231,11728.0,10832.0
4368,4763.0,2024-03,3051.0,77239,18678.0,13949.0
4369,4596.0,2024-03,4300.0,77241,11864.0,11158.0
4370,6153.0,2024-03,5154.0,77249,17188.0,13889.0
4371,1671.0,2024-03,4264.0,77251,4376.0,9481.0
4372,3672.0,2024-03,1119.0,77259,8574.0,2846.0
4373,1448.0,2024-03,2451.0,77261,4498.0,5928.0
4374,1819.0,2024-03,1006.0,77269,4389.0,2688.0
4375,4511.0,2024-03,4471.0,77271,12632.0,10903.0
4376,4005.0,2024-03,3718.0,77279,10927.0,11633.0
4377,17737.0,2024-03,23251.0,77281,38103.0,42787.0
4378,33052.0,2024-03,25452.0,77289,61448.0,58729.0
4379,6203.0,2024-03,5889.0,77291,14312.0,13624.0
4380,1808.0,2024-03,3108.0,77301,3834.0,7087.0
4381,2926.0,2024-03,1927.0,77309,6594.0,3942.0
4382,3541.0,2024-03,5140.0,77311,11336.0,14348.0
4383,3973.0,2024-03,2662.0,77319,12200.0,9121.0
4384,5180.0,2024-03,6327.0,77321,12100.0,14803.0
4385,332.0,2024-03,1536.0,77329,856.0,3309.0
4386,19217.0,2024-03,10859.0,77331,55785.0,26795.0
4387,7478.0,2024-03,15226.0,77339,22168.0,49520.0
4388,1260.0,2024-03,2005.0,77341,2910.0,5173.0
4389,1735.0,2024-03,1514.0,77349,4457.0,3768.0
4390,2269.0,2024-03,820.0,77351,5183.0,2933.0
4391,755.0,2024-03,2175.0,77359,2377.0,4419.0
4392,4665.0,2024-03,1202.0,77361,10585.0,3224.0
4393,813.0,2024-03,4369.0,77369,2261.0,9721.0
4394,849.0,2024-03,921.0,77379,1542.0,1299.0
4395,4006.0,2024-03,559.0,77381,9741.0,2256.0
4396,721.0,2024-03,5070.0,77389,1500.0,12903.0
4397,7640.0,2024-03,8193.0,78031,17260.0,18473.0
4398,8295.0,2024-03,8800.0,78039,18641.0,20657.0
4399,11095.0,2024-03,5504.0,78049,23543.0,11007.0
4400,17070.0,2024-03,12145.0,78061,35564.0,24641.0
4401,21064.0,2024-03,26063.0,78069,44013.0,56340.0
