,Description,RoadName,Longitude,Latitude,BusStopCode,LinkID
1266,Crown Beverage Cans S'pore,Jln Ahmad Ibrahim,103.65176249706444,1.33371272924751,25229,103089704
1267,Opp Asia-Pacific Brewery,Jln Ahmad Ibrahim,103.64740272813636,1.3386589540233,25231,103083392
1268,Asia-Pacific Brewery,Jln Ahmad Ibrahim,103.64795499996724,1.33740500002037,25239,103105040
1269,Aft Tuas West Rd,Jln Ahmad Ibrahim,103.64535166698558,1.33985499996776,25249,103106404
1270,S'pore Rail Test Ctr,Jln Ahmad Ibrahim,103.640183,1.345284,25251,103083920
1271,Bef Tuas West Dr,Jln Ahmad Ibrahim,103.6407070702331,1.34418817757747,25259,103116872
1272,Tuas Checkpt,Jln Ahmad Ibrahim,103.63746924027154,1.34777150726774,25269,103077508
1273,YCH Distripk,Tuas Ave 5,103.6564457850944,1.31765021571604,25321,103021894
1274,Mapletree Logistics,Tuas Ave 5,103.65646249999054,1.31779138900842,25329,103021894
1275,Chugoku Marine Paints,Tuas Ave 5,103.6538130560161,1.32019777799085,25331,103096443
1276,Asia Steel Welded Mesh,Tuas Ave 5,103.65396888287178,1.32018179763398,25339,103096443
1277,ROCKWOOL,Tuas Ave 5,103.6519888889781,1.32194305599571,25341,103113858
1278,Times Printers,Tuas Ave 5,103.65248184445196,1.32159222133434,25349,103113858
1279,Hart Engrg Pte Ltd,Tuas Ave 2,103.65303152916468,1.32396971577017,25351,103034327
1280,Opp Hart Engrg Pte Ltd,Tuas Ave 2,103.6529238890272,1.32365000001897,25359,103034327
1281,Yan San Metals Pte Ltd,Tuas Ave 4,103.65112458286887,1.32495846442648,25361,103021930
1282,Jas Metal Coatings,Tuas Ave 4,103.65147255685936,1.32513576890329,25369,103021930
1283,Aft Tuas Ave 4,Tuas Ave 9,103.64917444402576,1.32387805603322,25371,103096466
1284,Aft Tuas Ave 6,Tuas Ave 9,103.64900097889706,1.3242164088822,25379,103021934
1285,WYN2000 Logistics Ctr,Tuas Ave 9,103.64739583301906,1.32556305598951,25381,103096458
1286,Aft Tuas Ave 8,Tuas Ave 9,103.64720536104248,1.32595623010711,25389,103096462
1287,Bef Pioneer Rd,Tuas West Rd,103.63704332757344,1.32896999391116,25391,116003072
1288,Aft Pioneer Rd,Tuas West Rd,103.63794454078864,1.32923865523658,25399,116003279
1289,BEF TUAS TER,Tuas West Dr,103.63830559259954,1.34387062081224,25411,103092027
1290,Aft Tuas Ter,Tuas West Dr,103.63837611639327,1.3443890810874,25419,103092031
1291,OPP TUAS LINK STN,Tuas West Dr,103.63745040018382,1.3414665264837,25421,103062734
1292,TUAS LINK STN,Tuas West Dr,103.63696536000046,1.34055807307548,25429,103092022
1293,Super Continental,Tuas West Dr,103.63658739973076,1.33897644927954,25431,103022079
1294,Opp Super Continental,Tuas West Dr,103.63642647473378,1.33912525432561,25439,103022079
1295,Bef Pioneer Rd,Tuas West Dr,103.6351235369854,1.33483211759061,25441,103052890
1296,Aft Pioneer Rd,Tuas West Dr,103.63488564434364,1.33559254994067,25449,103052894
1297,Aft Tuas West St,Tuas West Dr,103.63410305264571,1.3322832999168,25451,103101051
1298,Opp Tuas West St,Tuas West Dr,103.63412166700834,1.33279999997118,25459,103101051
1299,Aft Tuas West Ave,Tuas West Dr,103.63291879027564,1.32944826490136,25461,103038811
1300,Bef Tuas West Ave,Tuas West Dr,103.63264583299014,1.32929472200012,25469,103038811
1301,Opp S'pore Epson Ind,Tuas Link 4,103.64184123007809,1.33552353410516,25471,103053490
1302,S'pore Epson Ind,Tuas Link 4,103.64162972197276,1.33552805597987,25479,103053490
1303,Opp Super Continental,Tuas Link 4,103.63816647849173,1.33901033639652,25491,103054174
1304,Super Continental,Tuas Link 4,103.63823777800012,1.33874972198024,25499,103054174
1305,Kee Wee Hup Kee,Tuas Ave 7,103.6436358584241,1.33379055380717,25501,103084102
1306,Opp Kee Wee Hup Kee,Tuas Ave 7,103.64364939022576,1.33355930464673,25509,103084102
1307,MICHELMAN,Tuas Ave 12,103.64080472198737,1.32981500001918,25511,103028106
1308,OPP MICHELMAN,Tuas Ave 12,103.6409965426425,1.32981451584967,25519,103028106
1309,ST KINETICS,Tuas Ave 7,103.645156,1.332349,25531,103050314
1310,FUJIFILM,Tuas Ave 7,103.64507,1.332311,25539,103050314
1311,PEC,Tuas Ave 7,103.647851,1.329782,25541,103048702
1312,CAST LABORATORIES,Tuas Ave 7,103.647687,1.329815,25549,103048702
1313,GARMCO,Tuas Ave 8,103.645927,1.325522,25551,103102138
1314,LEE WELDED MESH,Tuas Ave 8,103.645879,1.325651,25559,103057627
1315,Aft Tuas Cres,Tuas Sth Ave 5,103.637711,1.31836,25561,103109854
1316,Bef Tuas Cres,Tuas Sth Ave 5,103.637247,1.318191,25569,103109854
1317,OPP WEST STAR,Tuas Sth Ave 5,103.635242,1.315444,25571,104005126
1318,WEST STAR,Tuas Sth Ave 5,103.634947,1.315542,25579,104005126
1319,CROWN EQUIPMENT,Tuas Ave 8,103.648426,1.328334,25589,103054123
1320,OPP WYETH PHARMACEUTICALS,Tuas Sth Ave 4,103.63509,1.310246,25591,103050458
1321,WYETH PHARMACEUTICALS,Tuas Sth Ave 4,103.635806,1.30943,25599,103050458
1322,PFIZER GLOBAL,Tuas Sth Ave 7,103.634717,1.301632,25601,103101139
1323,MERCK SHARP & DOHME,Tuas Sth Ave 7,103.634519,1.301942,25609,103101139
1324,OPP WESTLINK TWO,Tuas Sth Ave 7,103.633033,1.297703,25611,103052994
1325,STARBURST ENGRG,Tuas Sth Ave 7,103.631889,1.294382,25621,108001170
1326,CONTAINER CONNECTIONS,Tuas Sth Ave 7,103.631397,1.290329,25631,103113946
1327,OPP ROCHE S'PORE TECH,Tuas Sth Ave 9,103.638434,1.296157,25641,103071670
1328,NOVARTIS,Tuas Sth Ave 6,103.63553,1.299345,25651,103052795
1329,Bef Tuas Bay Lk,Tuas Sth Ave 8,103.639925,1.293361,25661,104004466
1330,Aft Tuas Bay Lk,Tuas Sth Ave 8,103.639523,1.293396,25669,104004466
1331,BEF OFFSHORE MARINE CTR,Tuas Bay Link,103.641614,1.294546,25671,104003954
1332,BEF TUAS WEST AVE,Pioneer Rd,103.637033,1.332541,25681,103107294
1333,AFT TUAS WEST AVE,Pioneer Rd,103.637126,1.332109,25689,103107294
1334,AFT TUAS WEST RD STN,Tuas Ave 20,103.639669,1.328519,25691,103057747
1335,GLAXOSMITHKLINE,Tuas Sth Ave 5,103.627651,1.295593,25701,103069431
1336,EDGEN MURRAY,Tuas Sth Ave 5,103.627284,1.295671,25709,103069419
1337,OPP THE INDEX,Tuas Sth Ave 5,103.625073,1.288627,25711,103052650
1338,THE INDEX,Tuas Sth Ave 5,103.624893,1.289014,25719,103052650
1339,ABBOTT,Tuas Sth Ave 10,103.628258,1.284932,25729,108000206
1340,HALLIBURTON,Tuas Sth Ave 12,103.62711,1.280501,25741,108000171
1341,BEF TUAS STH AVE 14,Tuas Sth Ave 5,103.621663,1.278059,25751,111900303
1342,OPP REC S'PORE,Tuas Sth Ave 14,103.624222,1.275062,25761,111900127
1343,AFT TUAS STH ST 7,Tuas Sth Ave 14,103.632329,1.274334,25771,111900155
1344,OPP SLS,Tuas Sth Ave 9,103.635811,1.276398,25781,111900267
1345,BEF TUAS STH AVE 10,Tuas Sth Ave 9,103.636126,1.28202,25791,108000194
1346,BEF TUAS STH AVE 7,Tuas Sth Ave 10,103.634186,1.28451,25801,108000134
1347,Bef Tuas Ave 7,Tuas Ave 12,103.643199,1.332261,25811,103036495
1348,Aft Tuas Ave 7,Tuas Ave 12,103.64353,1.332495,25819,103036495
1349,TUAS AMENITY CTR,Pioneer Rd,103.652589,1.317492,25821,116003156
1350,Bef Tuas Ave 11,Tuas Cres,103.64876709883724,1.31922965607898,26011,103021982
1351,PROGRESS GALVANIZING,Tuas Cres,103.648062,1.318612,26019,103101434
1352,Bef Tuas Ave 13,Tuas Cres,103.64693086349152,1.3172613938167,26021,103051822
1353,CHIA HOCK TRADING CO,Tuas Cres,103.647257,1.317805,26029,103051822
1354,Hiap Seng Engrg Ltd,Tuas Cres,103.64524684749752,1.31548257210498,26031,103053303
1355,ASIA POLYURETHANE,Tuas Cres,103.645623,1.316062,26039,103053298
1356,HIAP SENG ENGRG LTD,Tuas Cres,103.643052,1.314711,26041,103114387
1357,Damen Shipyard,Tuas Cres,103.64275148813714,1.31486576449382,26049,103114391
1358,BLASTING ABRASIVES,Tuas Cres,103.641295,1.316385,26051,103114395
1359,PAXOCEAN,Tuas Cres,103.64083888900358,1.31672777803073,26059,103114395
1360,B S DEVELOPMENT,Tuas Cres,103.639406,1.318186,26061,103101614
1361,Aft Tuas Ave 16,Tuas Cres,103.63897555599392,1.31850277800807,26069,108001286
1362,UNIFINE STAR PETROCHEM,Tuas Cres,103.637024,1.320508,26071,109000406
1363,Bef Tuas Loop,Tuas Cres,103.6367552779852,1.32060611102859,26079,109000406
1364,BEF TUAS AVE 18A,Tuas Cres,103.634908,1.322491,26081,103098007
1365,Bef Tuas Ave 20,Tuas Cres,103.63510021174817,1.32215171578031,26089,103098007
1366,ROTARY ENGRG,Tuas Ave 20,103.636135,1.324656,26091,103050939
1367,Bef Tuas Ave 13,Tuas Ave 20,103.6359968657898,1.32464249366642,26099,103050939
1368,BASF STH EAST ASIA,Tuas Ave 20,103.638144,1.326868,26101,103109698
1369,Bef Tuas Ave 11,Tuas Ave 20,103.63849052734984,1.32727742846476,26109,103109698
1370,Tru-Marine,Tuas Basin Link,103.6542583329887,1.31464305600075,26111,103053314
1371,Bef Tuas Amenity Ctr,Tuas Basin Link,103.65136419209274,1.31736840181558,26121,103109826
1372,Aft Tuas Cres,Tuas Basin Link,103.64969999999404,1.31902277799591,26131,103050871
1373,Smarty,Tuas Ave 11,103.6402558570377,1.32668624650782,26141,103107950
1374,Opp Hempel,Tuas Ave 11,103.64252271521325,1.32452998769194,26151,103050926
1375,3NC S'pore,Tuas Ave 11,103.6448005401494,1.32238325656852,26161,103054431
1376,Richee Engrg,Tuas Ave 11,103.64712138903369,1.32013250000852,26171,103096607
1377,Opp MSD,Tuas West Dr,103.63192950215767,1.32695291537121,26201,103084302
1378,MSD,Tuas West Dr,103.63175333302225,1.32692000001177,26209,103084302
1379,Framo S'pore Pte Ltd,Tuas Sth Ave 9,103.6368386816709,1.2909661076742,26211,103104974
1380,Opp YLS Steel,Tuas Sth Ave 9,103.63700231055886,1.29324977797865,26221,103071867
1381,Aft Tuas Sth Ave 2,Tuas Sth Ave 3,103.63084994911132,1.32051139798651,26241,103071859
1382,Bef Tuas Sth Ave 2,Tuas Sth Ave 3,103.63121830364248,1.32047370757812,26249,103071859
1383,Bef Tuas Sth Ave 2,Tuas Sth Ave 3,103.62972683501113,1.31744784261205,26251,103108290
1384,Aft Tuas Sth Ave 2,Tuas Sth Ave 3,103.63011079068616,1.31751639387096,26259,103108295
1385,Aft Tuas Sth Ave 4,Tuas Sth Ave 3,103.62871219060813,1.31470906872568,26261,103081626
1386,Bef Tuas Sth Ave 4,Tuas Sth Ave 3,103.62895500001656,1.3143583329901,26269,103081626
1387,Aft Tuas Sth Ave 4,Tuas Sth Ave 3,103.6278418960082,1.31133425245546,26279,103108383
1388,Aft Tuas Sth St 2,Tuas Sth Ave 3,103.62682065616312,1.30854575415228,26289,103080734
1389,Bef Tuas Sth Ave 6,Tuas Sth Ave 3,103.62556346611817,1.30510954355111,26299,103080807
1390,Aft Tuas Sth Ave 6,Tuas Sth Ave 5,103.62978115947504,1.30228826515768,26311,103069434
1391,Bef Tuas Sth St 2,Tuas Sth Ave 5,103.63116893582946,1.30603953289231,26321,103106018
1392,RS Components,Tuas Sth Ave 5,103.63213426017336,1.30869957612651,26331,103053118
1393,Tuas Technology Pk,Tuas Sth Ave 4,103.62993851893346,1.3119396916744,26349,103063182
1394,See Hup Seng,Tuas Sth Ave 3,103.62308583345812,1.2984699944142,26369,108001195
1395,Yong Nam,Tuas Sth Ave 3,103.62192147229634,1.29387380677403,26379,103087767
1396,Bef Tuas Sth Ave 5,Tuas Sth Ave 3,103.62453377233186,1.29055080908937,26389,104003286
1397,Aft Tuas View Cres,Tuas Sth Ave 3,103.627460343254,1.28949499042217,26399,108001166
1398,Multico,Tuas Sth Ave 3,103.63019873280872,1.28912909258559,26409,104003279
1399,Aft Tuas View Circuit,Tuas Sth Ave 3,103.63301962123198,1.28891937327423,26419,103074142
1400,Bef Tuas Sth Ave 9,Tuas Sth Ave 3,103.63586909363458,1.28869749978137,26429,103080794
1401,Aft Tuas Sth Ave 9,Tuas Sth Ave 8,103.63619121489278,1.29448159014169,26431,103084139
1402,Bef Tuas Sth Ave 7,Tuas Sth Ave 8,103.63296571362544,1.29568927488087,26441,103056542
1403,Bef Tuas Sth Ave 5,Tuas Sth Ave 8,103.62977787735204,1.29689770170555,26451,103053126
1404,Aft Tuas Sth Ave 8,Tuas Sth Ave 5,103.62876777798095,1.29946472196917,26461,103106011
1405,Hall 11 Blk 55,Nanyang Cres,103.68610938870162,1.35586334559449,27011,103099650
1406,Hall 15,Nanyang Cres,103.68192916699402,1.35324138896679,27021,103099639
1407,Hall 12,Nanyang Cres,103.68051749839924,1.35186815681876,27031,103099635
1408,NIE CP 7,Nanyang Cres,103.67864247139184,1.35071936245692,27041,103050538
1409,NIE Lib,Nanyang Cres,103.67665805600424,1.34845333297072,27051,103101183
1410,Sch of ADM,Nanyang Dr,103.68387082088056,1.34984722128218,27061,103101230
1411,Blk 41,Nanyang Dr,103.68418444402792,1.35008972199881,27069,103101230
1412,Nanyang Cres Halls,Nanyang Cres,103.68452767084536,1.35507533539502,27071,103099647
1413,Opp Blk 271 CP,Jln Bahar,103.70388500000492,1.34910999998031,27091,103106422
1414,Blk 271 CP,Jln Bahar,103.70360999821403,1.35023689448473,27099,103083330
1415,Opp Westwood Sec Sch,Jln Bahar,103.70111638902962,1.35259472200365,27101,103107275
1416,Westwood Sec Sch,Jln Bahar,103.70082305601868,1.35309472199852,27109,103090402
1417,Bef Nanyang Ave,Jln Bahar,103.69521277798744,1.35682305601032,27121,103108274
1418,Opp Nanyang Ave,Jln Bahar,103.69516041986128,1.35733217246828,27129,103080555
1419,Blk 932,Jurong West St 91,103.6885297219715,1.34193999997072,27131,103064286
1420,Blk 934,Jurong West St 91,103.68898154351334,1.34202746082141,27139,103064286
1421,Blk 920,Jurong West St 91,103.68779973857258,1.33967546710179,27141,103064295
1422,Juying Pr Sch,Jurong West St 91,103.68875795867145,1.33906525108364,27149,103092303
1423,Blk 924,Jurong West St 92,103.69005138898682,1.34033777802121,27159,103047990
1424,Bef Jln Bahar,Nanyang Ave,103.69424464254188,1.35693103245165,27169,103098207
1425,Bef Lor Danau,Nanyang Ave,103.6916825448322,1.35604565059158,27171,103044190
1426,Aft Lor Danau,Nanyang Ave,103.6917825773122,1.35618418171977,27179,103044190
1427,PUB Sub-Stn,Nanyang Ave,103.68903620638116,1.35587588807417,27181,103048862
1428,Opp PUB Sub-Stn,Nanyang Ave,103.68903921690324,1.35607204234326,27189,103048862
1429,Hall 11,Nanyang Ave,103.68685754938303,1.35434216792763,27199,103099626
1430,Halls 8 & 9,Nanyang Ave,103.68569234331088,1.35150701703353,27209,103099619
1431,Lee Wee Nam Lib,Nanyang Dr,103.6805006649782,1.34793140650697,27211,103050570
1432,NIE Blk 2,Nanyang Dr,103.68025240016884,1.34793269501118,27219,103050570
1433,Sch Of CEE,Nanyang Dr,103.67851763727316,1.34623151653928,27221,103101858
1434,Wee Kim Wee Sch of C&I,Nanyang Dr,103.67922271593844,1.34207972361937,27231,103101866
1435,SPMS,Nanyang Dr,103.68089382456998,1.33998726585628,27241,103050558
1436,Academic Bldg Sth,Nanyang Dr,103.683656,1.341151,27251,103057751
1437,Hall 4,Nanyang Dr,103.68632093846232,1.34332011366726,27261,103098191
1438,Blk 962,Jurong West St 91,103.69132051378558,1.34199989028017,27271,103100834
1439,Blk 953,Jurong West St 91,103.69119289371211,1.34210239034142,27279,103100834
1440,Hall 1,Lien Ying Chow Dr,103.68780555602468,1.34565500002282,27281,103049343
1441,Opp Hall 6,Lien Ying Chow Dr,103.68649929145208,1.34772267411254,27291,103050531
1442,Blk 978,Pioneer Rd Nth,103.69439784182156,1.34045284969365,27301,103044071
1443,Blk 705,Pioneer Rd Nth,103.69426536144466,1.3410704693164,27309,103044071
1444,Hall 2,Lien Ying Chow Dr,103.68539285058924,1.34902211051484,27311,104008074
1445,Blk 949,Pioneer Rd Nth,103.6917308330011,1.34403944399659,27321,103061879
1446,Blk 840,Pioneer Rd Nth,103.6918649999978,1.34404250003243,27329,103061879
1447,West Grove Pr Sch,Jurong West St 72,103.69941138898014,1.34537305600812,27331,103049390
1448,Blk 729,Jurong West St 72,103.69778819793343,1.34663703411498,27341,103035762
1449,Blk 745,Jurong West St 72,103.69781805598312,1.34680805601666,27349,103035762
1450,Blk 715,Jurong West Ave 5,103.69613170622604,1.34423200986065,27351,103049374
1451,Blk 817,Jurong West Ave 5,103.69601368907118,1.34441434989381,27359,103049374
1452,Blk 710,Jurong West Ave 5,103.6945223808434,1.34294490356227,27361,103049367
1453,Blk 834,Jurong West Ave 5,103.6941039562493,1.34285373346865,27369,103068950
1454,Opp Blk 755,Jurong West St 75,103.700994411555,1.34751384306624,27371,103030982
1455,Blk 755,Jurong West St 75,103.70087385175056,1.34805042142493,27379,103096419
1456,Blk 749,Jurong West St 75,103.698209,1.348143,27381,103040574
1457,Gek Poh Shop Ctr,Jurong West St 75,103.6981043781398,1.34845180903204,27389,103115154
1458,Blk 857,Jurong West St 82,103.6963119899037,1.34842706557746,27391,103049295
1459,Bet Blks 859/860,Jurong West St 82,103.69640367719292,1.34866469760279,27399,103049295
1460,Opp Blk 821,Jurong West St 81,103.6941379590552,1.34736600563095,27401,103034431
1461,Blk 821,Jurong West St 81,103.69416749997193,1.34719000000045,27409,103034431
1462,Blk 844A CP,Jurong West St 81,103.69273749998102,1.34590833297224,27411,103097011
1463,Blk 827,Jurong West St 81,103.6928200000021,1.34575472199235,27419,103097015
1464,Blk 701,Jurong West St 71,103.69536361096888,1.3428341669778,27421,103062947
1465,Blk 711,Jurong West St 71,103.69555805555356,1.34286500004293,27429,103062947
1466,Blk 762,Jurong West Ave 5,103.69734630614052,1.34946527300866,27431,103105974
1467,Blk 861,Jurong West Ave 5,103.6971171383191,1.34941077845235,27439,103105974
1468,Bet Blks 757/758,Jurong West Ave 5,103.70079327483803,1.35032868767666,27441,104008026
1469,Aft Westwood Ave,Jurong West Ave 5,103.70107895859192,1.35053242519874,27449,103099867
1470,Bet Blks 272D/271A,Jurong West Ave 3,103.7041505569119,1.35128613677034,27451,103070270
1471,Blk 273B,Jurong West Ave 3,103.70399035610367,1.35145070001383,27459,103070270
1472,Opp Blk 276B,Jurong West Ave 3,103.70512862147235,1.35293305775698,27461,103070278
1473,Blk 276B,Jurong West Ave 3,103.70486709831036,1.35307192192765,27469,103070278
1474,Corporation Pr Sch,Jurong West St 23,103.70782478135614,1.35216655807357,27471,103044094
1475,Opp Corporation Pr Sch,Jurong West St 23,103.708182617674,1.3518923433776,27479,103044094
1476,NTUC HEALTH NURSING HME,Jurong West St 93,103.69167107077278,1.34097116721964,27501,103049666
1477,Bef Yunnan Cres,Jurong West St 93,103.69135819975956,1.34043647212319,27509,104005267
1478,Blk 974,Jurong West St 93,103.69310573763543,1.33925202251324,27511,103054234
1479,Opp Blk 974,Jurong West St 93,103.69292404819556,1.34004285535929,27519,103100915
1480,Blk 986 CP,Jurong West St 93,103.6940617442156,1.3368089664846,27521,103101106
1481,Opp Blk 987A,Jurong West St 93,103.69406295180332,1.33629804819426,27529,104010671
1482,Blk 918,Jurong West St 91,103.68697304819686,1.34052795177305,27531,104008795
1483,BEF XINGNAN PR SCH,Jurong West St 91,103.6868923374865,1.34071614464901,27539,104008795
1484,Jurong East Int,Jurong Gateway Rd,103.740664,1.33235,28009,112001515
1485,BEF TOH TUCK AVE,C'wealth Ave West,103.7591472219987,1.32425805601593,28011,103105267
1486,Aft Toh Tuck Ave,C'wealth Ave West,103.75894333173954,1.32492720506757,28019,103105267
1487,OPP 8 @TRADEHUB 21,Boon Lay Way,103.75545022241596,1.32615808379173,28021,103087286
1488,8 @ TRADEHUB 21,Boon Lay Way,103.7543602766846,1.32688998200812,28029,103087286
1489,Bef The Synergy,Boon Lay Way,103.75101499996688,1.32790100001681,28031,103109099
1490,Aft Boon Lay Sub Stn,Boon Lay Way,103.75140833297368,1.3280750000324,28039,103109095
1491,The Synergy,Boon Lay Way,103.74828366332322,1.33008349967851,28041,103079594
1492,Opp The Synergy,Boon Lay Way,103.7481034124348,1.33069921313648,28049,103079714
1493,Opp Ng Teng Fong Gen Hosp,Boon Lay Way,103.74574002371804,1.33228999677029,28051,103074998
1494,Ng Teng Fong General Hosp,Boon Lay Way,103.74580722197156,1.33260638902834,28059,103074998
1495,J Gateway,Boon Lay Way,103.74254813709638,1.33596390763107,28061,103079678
1496,Blk 203,Boon Lay Way,103.74255737341372,1.33644240098532,28069,103079678
1497,Blk 105,Boon Lay Way,103.73904242961277,1.33765035288669,28071,103109106
1498,Blk 210,Boon Lay Way,103.7386009027093,1.33839906637569,28079,103109106
1499,Blk 112,Boon Lay Way,103.73664764665054,1.33950830792818,28081,103087299
1500,Bef Yuhua CC,Boon Lay Way,103.73634638831608,1.34016358625469,28089,103087299
1501,Lakeside Stn,Boon Lay Way,103.720124877254,1.34425795644531,28091,103105263
1502,Opp Lakeside Stn,Boon Lay Way,103.719266,1.344324,28099,103074954
1503,Opp SMRT Ulu Pandan Depot,Toh Tuck Ave,103.75905617435504,1.33312436803086,28101,103069366
1504,SMRT Ulu Pandan Depot,Toh Tuck Ave,103.7593317971408,1.33327344230787,28109,103069366
